Source,Location ID,Jurisdiction,Latitude,Longitude,Time Zone,Local Time Zone,Distance to Shore,Directionality Coefficient,Energy Period,Maximum Energy Direction,Mean Absolute Period,Mean Wave Direction,Mean Zero-Crossing Period,Omni-Directional Wave Power,Peak Period,Significant Wave Height,Spectral Width,Water Depth,Version
DOE-WPTO US Wave dataset,308711,b'Federal',43.8129,-124.811,0,-8,50241.793,-,s,deg,s,deg,s,W/m,s,m,-,439,v1.0.0
Year,Month,Day,Hour,Minute,Significant Wave Height,Energy Period
2010,3,3,9,0,3.873120069503784,10.612799644470215
2010,3,3,12,0,3.598330020904541,11.076199531555176
2010,3,3,15,0,3.6369500160217285,11.545100212097168
2010,3,3,18,0,3.773940086364746,11.905799865722656
2010,3,3,21,0,3.7662301063537598,12.009499549865723
2010,3,4,0,0,3.569119930267334,11.836899757385254
2010,3,4,3,0,3.3013999462127686,11.544400215148926
2010,3,4,6,0,3.0610098838806152,11.265199661254883
2010,3,4,9,0,2.868459939956665,11.041199684143066
2010,3,4,12,0,2.7118899822235107,10.868499755859375
2010,3,4,15,0,2.574769973754883,10.73169994354248
2010,3,4,18,0,2.4477100372314453,10.628299713134766
2010,3,4,21,0,2.332580089569092,10.648300170898438
2010,3,5,0,0,2.259730100631714,11.05780029296875
2010,3,5,3,0,2.280280113220215,11.892499923706055
2010,3,5,6,0,2.6949000358581543,11.812800407409668
2010,3,5,9,0,3.2370100021362305,12.24209976196289
2010,3,5,12,0,3.6649999618530273,12.748200416564941
2010,3,5,15,0,3.9700798988342285,13.083399772644043
2010,3,5,18,0,4.088429927825928,13.291500091552734
2010,3,5,21,0,4.156350135803223,12.997599601745605
2010,3,6,0,0,3.9983201026916504,12.69260025024414
2010,3,6,3,0,3.7793400287628174,12.425100326538086
2010,3,6,6,0,3.6526899337768555,11.619500160217285
2010,3,6,9,0,3.347179889678955,11.66100025177002
2010,3,6,12,0,3.108449935913086,11.69540023803711
2010,3,6,15,0,2.9368200302124023,11.69789981842041
2010,3,6,18,0,2.771620035171509,11.632200241088867
2010,3,6,21,0,2.6011199951171875,11.462400436401367
2010,3,7,0,0,2.4854700565338135,11.013999938964844
2010,3,7,3,0,2.483449935913086,10.246700286865234
2010,3,7,6,0,2.47829008102417,10.131500244140625
2010,3,7,9,0,2.4667398929595947,11.214400291442871
2010,3,7,12,0,2.672760009765625,12.8125
2010,3,7,15,0,3.062959909439087,14.115099906921387
2010,3,7,18,0,3.4443299770355225,14.655799865722656
2010,3,7,21,0,3.6919898986816406,14.70300006866455
2010,3,8,0,0,3.7443599700927734,14.234299659729004
2010,3,8,3,0,3.8381400108337402,12.871700286865234
2010,3,8,6,0,3.7505099773406982,12.441200256347656
2010,3,8,9,0,3.511159896850586,12.407099723815918
2010,3,8,12,0,3.3342299461364746,11.845600128173828
2010,3,8,15,0,3.491960048675537,10.48840045928955
2010,3,8,18,0,4.199930191040039,9.69159984588623
2010,3,8,21,0,4.409570217132568,9.790200233459473
2010,3,9,0,0,4.153940200805664,9.872900009155273
2010,3,9,3,0,3.6822900772094727,10.310999870300293
2010,3,9,6,0,3.370310068130493,10.640199661254883
2010,3,9,9,0,3.140810012817383,10.908900260925293
2010,3,9,12,0,2.9604198932647705,11.032400131225586
2010,3,9,15,0,2.797950029373169,11.11240005493164
2010,3,9,18,0,2.6638500690460205,11.09280014038086
2010,3,9,21,0,3.6793100833892822,8.09850025177002
2010,3,10,0,0,4.755859851837158,10.300100326538086
2010,3,10,3,0,5.471109867095947,12.2431001663208
2010,3,10,6,0,5.801469802856445,12.6943998336792
2010,3,10,9,0,5.62624979019165,12.779600143432617
2010,3,10,12,0,5.309199810028076,12.73330020904541
2010,3,10,15,0,4.943510055541992,12.92770004272461
2010,3,10,18,0,4.647799968719482,12.96310043334961
2010,3,10,21,0,4.400430202484131,12.856300354003906
2010,3,11,0,0,4.174210071563721,12.65820026397705
2010,3,11,3,0,4.060110092163086,11.690199851989746
2010,3,11,6,0,4.166959762573242,10.028800010681152
2010,3,11,9,0,4.8102498054504395,9.061200141906738
2010,3,11,12,0,5.730259895324707,9.286100387573242
2010,3,11,15,0,5.814589977264404,9.865799903869629
2010,3,11,18,0,6.355319976806641,10.942399978637695
2010,3,11,21,0,6.301690101623535,12.84160041809082
2010,3,12,0,0,6.141900062561035,13.639399528503418
2010,3,12,3,0,5.947969913482666,13.616700172424316
2010,3,12,6,0,5.855949878692627,13.427599906921387
2010,3,12,9,0,7.005300045013428,11.586799621582031
2010,3,12,12,0,7.332220077514648,11.553999900817871
2010,3,12,15,0,6.246650218963623,11.899999618530273
2010,3,12,18,0,5.757589817047119,11.78030014038086
2010,3,12,21,0,5.335149765014648,11.722200393676758
2010,3,13,0,0,4.914750099182129,11.480199813842773
2010,3,13,3,0,4.705420017242432,11.329000473022461
2010,3,13,6,0,4.726369857788086,11.015199661254883
2010,3,13,9,0,4.590489864349365,11.2878999710083
2010,3,13,12,0,4.495140075683594,11.749600410461426
2010,3,13,15,0,4.396590232849121,12.093899726867676
2010,3,13,18,0,4.218629837036133,12.18910026550293
2010,3,13,21,0,3.9593698978424072,12.086099624633789
2010,3,14,0,0,3.6468100547790527,11.869000434875488
2010,3,14,3,0,3.2795400619506836,11.557700157165527
2010,3,14,6,0,2.9082400798797607,11.139100074768066
2010,3,14,9,0,2.6318399906158447,10.770299911499023
2010,3,14,12,0,2.5859200954437256,10.832900047302246
2010,3,14,15,0,2.773979902267456,11.220499992370605
2010,3,14,18,0,2.9827399253845215,11.541000366210938
2010,3,14,21,0,3.087369918823242,11.734999656677246
2010,3,15,0,0,3.1566600799560547,11.656800270080566
2010,3,15,3,0,3.214550018310547,11.582799911499023
2010,3,15,6,0,3.225640058517456,11.575599670410156
2010,3,15,9,0,3.234070062637329,11.612500190734863
2010,3,15,12,0,3.2463700771331787,11.754199981689453
2010,3,15,15,0,3.2878201007843018,12.14330005645752
2010,3,15,18,0,3.4305100440979004,12.837300300598145
2010,3,15,21,0,3.676179885864258,13.576700210571289
2010,3,16,0,0,3.934580087661743,14.078100204467773
2010,3,16,3,0,4.089879989624023,14.230199813842773
2010,3,16,6,0,4.235960006713867,13.509300231933594
2010,3,16,9,0,4.428289890289307,12.764300346374512
2010,3,16,12,0,4.825819969177246,11.429300308227539
2010,3,16,15,0,5.0777997970581055,11.043499946594238
2010,3,16,18,0,4.799429893493652,10.96780014038086
2010,3,16,21,0,4.568180084228516,10.953700065612793
2010,3,17,0,0,5.337649822235107,12.587200164794922
2010,3,17,3,0,5.477169990539551,13.318400382995605
2010,3,17,6,0,5.086790084838867,13.28279972076416
2010,3,17,9,0,4.861579895019531,13.11620044708252
2010,3,17,12,0,4.646790027618408,12.842700004577637
2010,3,17,15,0,4.383500099182129,12.551199913024902
2010,3,17,18,0,4.09798002243042,12.24899959564209
2010,3,17,21,0,3.802809953689575,11.815799713134766
2010,3,18,0,0,3.946269989013672,9.95930004119873
2010,3,18,3,0,3.981070041656494,9.0378999710083
2010,3,18,6,0,3.722870111465454,8.827799797058105
2010,3,18,9,0,3.365530014038086,8.758899688720703
2010,3,18,12,0,3.140130043029785,8.483200073242188
2010,3,18,15,0,2.7854599952697754,8.520700454711914
2010,3,18,18,0,2.4941699504852295,8.532899856567383
2010,3,18,21,0,2.3491599559783936,8.264100074768066
2010,3,19,0,0,2.343820095062256,7.80709981918335
2010,3,19,3,0,2.2583301067352295,7.682700157165527
2010,3,19,6,0,2.1607000827789307,7.634399890899658
2010,3,19,9,0,1.9500099420547485,8.03689956665039
2010,3,19,12,0,1.805359959602356,8.321499824523926
2010,3,19,15,0,1.719670057296753,8.762999534606934
2010,3,19,18,0,1.676010012626648,9.583999633789062
2010,3,19,21,0,1.7229299545288086,10.278900146484375
2010,3,20,0,0,1.8158600330352783,10.769499778747559
2010,3,20,3,0,1.8996299505233765,11.126799583435059
2010,3,20,6,0,1.9250500202178955,11.576299667358398
2010,3,20,9,0,1.9275399446487427,11.800399780273438
2010,3,20,12,0,2.164639949798584,10.17549991607666
2010,3,20,15,0,2.3304901123046875,9.496000289916992
2010,3,20,18,0,2.3578100204467773,9.253600120544434
2010,3,20,21,0,2.662980079650879,8.390299797058105
2010,3,21,0,0,2.873389959335327,8.13379955291748
2010,3,21,3,0,2.77728009223938,8.25409984588623
2010,3,21,6,0,2.9033401012420654,8.280599594116211
2010,3,21,9,0,3.0160200595855713,9.219900131225586
2010,3,21,12,0,3.207669973373413,9.962200164794922
2010,3,21,15,0,3.1527700424194336,10.201399803161621
2010,3,21,18,0,3.1184799671173096,9.785599708557129
2010,3,21,21,0,2.9121201038360596,9.850600242614746
2010,3,22,0,0,2.805180072784424,9.526700019836426
2010,3,22,3,0,2.7601399421691895,9.368000030517578
2010,3,22,6,0,2.6987900733947754,9.368399620056152
2010,3,22,9,0,2.573780059814453,9.7677001953125
2010,3,22,12,0,2.5457301139831543,10.01200008392334
2010,3,22,15,0,2.548460006713867,10.371000289916992
2010,3,22,18,0,2.6055901050567627,10.52280044555664
2010,3,22,21,0,2.571239948272705,10.958900451660156
2010,3,23,0,0,2.520440101623535,11.112099647521973
2010,3,23,3,0,2.4648399353027344,11.157999992370605
2010,3,23,6,0,2.424639940261841,11.25
2010,3,23,9,0,2.390360116958618,11.5024995803833
2010,3,23,12,0,2.3528599739074707,11.753800392150879
2010,3,23,15,0,2.303450107574463,11.803999900817871
2010,3,23,18,0,2.2147600650787354,11.870400428771973
2010,3,23,21,0,2.149319887161255,11.961999893188477
2010,3,24,0,0,2.2416000366210938,11.785200119018555
2010,3,24,3,0,2.3446900844573975,12.370599746704102
2010,3,24,6,0,2.4009599685668945,13.50220012664795
2010,3,24,9,0,2.471129894256592,14.318300247192383
2010,3,24,12,0,2.5325100421905518,14.624199867248535
2010,3,24,15,0,2.5775399208068848,14.560199737548828
2010,3,24,18,0,2.6586499214172363,13.910099983215332
2010,3,24,21,0,2.790519952774048,12.797300338745117
2010,3,25,0,0,3.254770040512085,10.54259967803955
2010,3,25,3,0,3.774319887161255,9.554699897766113
2010,3,25,6,0,3.764349937438965,9.692299842834473
2010,3,25,9,0,3.4507200717926025,9.722900390625
2010,3,25,12,0,3.545530080795288,9.162699699401855
2010,3,25,15,0,3.747450113296509,9.099800109863281
2010,3,25,18,0,4.474259853363037,9.555999755859375
2010,3,25,21,0,5.179930210113525,10.056300163269043
2010,3,26,0,0,5.6808600425720215,10.570899963378906
2010,3,26,3,0,4.9199700355529785,10.79069995880127
2010,3,26,6,0,4.259739875793457,10.635000228881836
2010,3,26,9,0,3.8480899333953857,10.006400108337402
2010,3,26,12,0,3.8510398864746094,9.072199821472168
2010,3,26,15,0,3.3959200382232666,9.087200164794922
2010,3,26,18,0,2.9268200397491455,9.303899765014648
2010,3,26,21,0,2.635469913482666,9.389200210571289
2010,3,27,0,0,2.4425299167633057,9.396300315856934
2010,3,27,3,0,2.311769962310791,9.352100372314453
2010,3,27,6,0,2.1994800567626953,9.372200012207031
2010,3,27,9,0,2.1016600131988525,9.454299926757812
2010,3,27,12,0,2.024709939956665,9.519200325012207
2010,3,27,15,0,1.9769200086593628,9.490900039672852
2010,3,27,18,0,2.063469886779785,9.246199607849121
2010,3,27,21,0,2.150670051574707,10.410099983215332
2010,3,28,0,0,2.968719959259033,9.851200103759766
2010,3,28,3,0,4.012700080871582,9.997200012207031
2010,3,28,6,0,4.947500228881836,10.294300079345703
2010,3,28,9,0,5.255660057067871,11.440299987792969
2010,3,28,12,0,5.142330169677734,11.84749984741211
2010,3,28,15,0,4.943930149078369,12.155099868774414
2010,3,28,18,0,5.04617977142334,11.619500160217285
2010,3,28,21,0,5.038380146026611,11.209600448608398
2010,3,29,0,0,4.919519901275635,10.92650032043457
2010,3,29,3,0,4.870989799499512,10.131600379943848
2010,3,29,6,0,6.408760070800781,9.577500343322754
2010,3,29,9,0,6.7218098640441895,10.23799991607666
2010,3,29,12,0,7.002920150756836,11.187299728393555
2010,3,29,15,0,6.409679889678955,11.284899711608887
2010,3,29,18,0,6.101359844207764,11.127300262451172
2010,3,29,21,0,5.798409938812256,11.20009994506836
2010,3,30,0,0,5.87283992767334,11.114700317382812
2010,3,30,3,0,5.701079845428467,11.616499900817871
2010,3,30,6,0,5.761000156402588,12.055999755859375
2010,3,30,9,0,5.764319896697998,12.872400283813477
2010,3,30,12,0,5.89394998550415,13.568699836730957
2010,3,30,15,0,5.999000072479248,14.10949993133545
2010,3,30,18,0,6.062610149383545,14.148900032043457
2010,3,30,21,0,5.91825008392334,14.181400299072266
2010,3,31,0,0,5.762869834899902,13.946200370788574
2010,3,31,3,0,5.531499862670898,14.023300170898438
2010,3,31,6,0,5.382880210876465,14.02810001373291
2010,3,31,9,0,5.29941987991333,14.070899963378906
2010,3,31,12,0,5.214859962463379,14.10509967803955
2010,3,31,15,0,5.104259967803955,14.101499557495117
2010,3,31,18,0,4.966730117797852,14.039999961853027
2010,3,31,21,0,4.816030025482178,13.939900398254395
2010,4,1,0,0,4.660210132598877,13.807499885559082
2010,4,1,3,0,4.495870113372803,13.650199890136719
2010,4,1,6,0,4.332900047302246,13.490099906921387
2010,4,1,9,0,4.170619964599609,13.32289981842041
2010,4,1,12,0,4.007080078125,13.13860034942627
2010,4,1,15,0,3.852720022201538,12.948800086975098
2010,4,1,18,0,3.7022299766540527,12.758000373840332
2010,4,1,21,0,3.5274600982666016,12.531100273132324
2010,4,2,0,0,3.377650022506714,11.837499618530273
2010,4,2,3,0,3.348059892654419,10.422800064086914
2010,4,2,6,0,3.7085299491882324,8.756199836730957
2010,4,2,9,0,3.913680076599121,8.594599723815918
2010,4,2,12,0,5.295690059661865,8.753899574279785
2010,4,2,15,0,5.560880184173584,9.507200241088867
2010,4,2,18,0,5.635960102081299,9.788800239562988
2010,4,2,21,0,6.22475004196167,10.964900016784668
2010,4,3,0,0,6.959929943084717,12.00409984588623
2010,4,3,3,0,7.302140235900879,12.800999641418457
2010,4,3,6,0,7.1936798095703125,13.286700248718262
2010,4,3,9,0,6.76170015335083,13.720100402832031
2010,4,3,12,0,6.474989891052246,13.963899612426758
2010,4,3,15,0,6.2601799964904785,13.996999740600586
2010,4,3,18,0,6.105440139770508,13.410200119018555
2010,4,3,21,0,5.922150135040283,12.72819995880127
2010,4,4,0,0,5.583829879760742,12.36400032043457
2010,4,4,3,0,5.183300018310547,12.218199729919434
2010,4,4,6,0,5.160840034484863,11.246100425720215
2010,4,4,9,0,5.250919818878174,10.33240032196045
2010,4,4,12,0,5.639269828796387,9.481300354003906
2010,4,4,15,0,5.772170066833496,9.59939956665039
2010,4,4,18,0,5.690710067749023,10.514200210571289
2010,4,4,21,0,4.918360233306885,11.280699729919434
2010,4,5,0,0,4.993000030517578,10.93809986114502
2010,4,5,3,0,5.251190185546875,10.692500114440918
2010,4,5,6,0,5.6099700927734375,11.324899673461914
2010,4,5,9,0,5.875609874725342,11.88290023803711
2010,4,5,12,0,5.290689945220947,12.212900161743164
2010,4,5,15,0,4.857409954071045,11.643600463867188
2010,4,5,18,0,5.455580234527588,9.933300018310547
2010,4,5,21,0,5.902219772338867,10.16409969329834
2010,4,6,0,0,5.003330230712891,10.688699722290039
2010,4,6,3,0,4.5831098556518555,10.781000137329102
2010,4,6,6,0,4.162209987640381,10.857000350952148
2010,4,6,9,0,3.7995500564575195,10.839300155639648
2010,4,6,12,0,3.6040000915527344,10.463000297546387
2010,4,6,15,0,3.4217100143432617,10.273599624633789
2010,4,6,18,0,3.234910011291504,10.223799705505371
2010,4,6,21,0,3.048150062561035,10.448599815368652
2010,4,7,0,0,2.94746994972229,10.6766996383667
2010,4,7,3,0,2.9172298908233643,10.902199745178223
2010,4,7,6,0,2.941309928894043,11.135100364685059
2010,4,7,9,0,2.9675300121307373,11.324700355529785
2010,4,7,12,0,2.9238200187683105,11.382699966430664
2010,4,7,15,0,2.8076601028442383,11.3193998336792
2010,4,7,18,0,2.7064499855041504,11.199899673461914
2010,4,7,21,0,2.6493899822235107,11.103599548339844
2010,4,8,0,0,2.640399932861328,11.080499649047852
2010,4,8,3,0,2.7826199531555176,10.549599647521973
2010,4,8,6,0,3.3844499588012695,9.218999862670898
2010,4,8,9,0,4.346049785614014,9.03499984741211
2010,4,8,12,0,4.364009857177734,9.564599990844727
2010,4,8,15,0,3.962660074234009,10.014399528503418
2010,4,8,18,0,3.661679983139038,10.14430046081543
2010,4,8,21,0,3.4530999660491943,10.127799987792969
2010,4,9,0,0,3.2788000106811523,10.116800308227539
2010,4,9,3,0,3.088279962539673,10.272700309753418
2010,4,9,6,0,2.941070079803467,10.357999801635742
2010,4,9,9,0,2.8483901023864746,10.411800384521484
2010,4,9,12,0,2.8620100021362305,10.521300315856934
2010,4,9,15,0,2.9515299797058105,10.787099838256836
2010,4,9,18,0,3.073280096054077,11.181099891662598
2010,4,9,21,0,3.1889100074768066,11.524999618530273
2010,4,10,0,0,3.2494099140167236,11.553799629211426
2010,4,10,3,0,3.3225600719451904,10.890700340270996
2010,4,10,6,0,3.3568100929260254,10.177200317382812
2010,4,10,9,0,3.2158799171447754,9.91569995880127
2010,4,10,12,0,3.000649929046631,9.838199615478516
2010,4,10,15,0,2.79475998878479,9.7947998046875
2010,4,10,18,0,2.5384299755096436,10.214400291442871
2010,4,10,21,0,2.3607699871063232,10.556599617004395
2010,4,11,0,0,2.2876698970794678,11.06149959564209
2010,4,11,3,0,2.2919700145721436,11.491000175476074
2010,4,11,6,0,3.0129799842834473,9.288299560546875
2010,4,11,9,0,3.167710065841675,9.913299560546875
2010,4,11,12,0,3.000920057296753,10.982099533081055
2010,4,11,15,0,2.869189977645874,11.879599571228027
2010,4,11,18,0,2.8262100219726562,11.988100051879883
2010,4,11,21,0,2.735840082168579,12.143099784851074
2010,4,12,0,0,2.6542201042175293,12.114999771118164
2010,4,12,3,0,2.616760015487671,11.80370044708252
2010,4,12,6,0,2.5803000926971436,11.465399742126465
2010,4,12,9,0,2.4901700019836426,11.16189956665039
2010,4,12,12,0,2.407870054244995,10.85509967803955
2010,4,12,15,0,2.3435699939727783,10.666799545288086
2010,4,12,18,0,2.266119956970215,10.553999900817871
2010,4,12,21,0,2.1894099712371826,10.311200141906738
2010,4,13,0,0,2.184950113296509,9.874899864196777
2010,4,13,3,0,2.1818199157714844,9.633500099182129
2010,4,13,6,0,2.147939920425415,9.581500053405762
2010,4,13,9,0,2.0865399837493896,9.725700378417969
2010,4,13,12,0,2.114269971847534,9.662799835205078
2010,4,13,15,0,2.193660020828247,9.590399742126465
2010,4,13,18,0,2.235650062561035,9.975899696350098
2010,4,13,21,0,2.2204599380493164,10.324799537658691
2010,4,14,0,0,2.1758100986480713,10.395600318908691
2010,4,14,3,0,2.181030035018921,10.485799789428711
2010,4,14,6,0,2.2167999744415283,10.730199813842773
2010,4,14,9,0,2.216249942779541,10.863900184631348
2010,4,14,12,0,2.177500009536743,10.891599655151367
2010,4,14,15,0,2.13604998588562,10.88479995727539
2010,4,14,18,0,2.0954599380493164,10.851300239562988
2010,4,14,21,0,2.0449399948120117,10.809200286865234
2010,4,15,0,0,1.9809499979019165,10.783900260925293
2010,4,15,3,0,1.9062199592590332,10.765000343322754
2010,4,15,6,0,1.8410099744796753,10.792099952697754
2010,4,15,9,0,1.795740008354187,10.863499641418457
2010,4,15,12,0,1.760040044784546,10.882800102233887
2010,4,15,15,0,1.7317800521850586,10.889599800109863
2010,4,15,18,0,1.71589994430542,10.949899673461914
2010,4,15,21,0,1.7338600158691406,11.140399932861328
2010,4,16,0,0,1.8368099927902222,11.005399703979492
2010,4,16,3,0,2.008780002593994,10.541899681091309
2010,4,16,6,0,2.102570056915283,10.548600196838379
2010,4,16,9,0,2.1290700435638428,10.783100128173828
2010,4,16,12,0,2.0935299396514893,11.230600357055664
2010,4,16,15,0,2.0636301040649414,11.457599639892578
2010,4,16,18,0,2.0358200073242188,11.55780029296875
2010,4,16,21,0,2.033210039138794,11.237500190734863
2010,4,17,0,0,1.9680500030517578,11.251099586486816
2010,4,17,3,0,1.8916499614715576,11.281900405883789
2010,4,17,6,0,1.8535000085830688,11.199999809265137
2010,4,17,9,0,2.193730115890503,9.668000221252441
2010,4,17,12,0,3.0447700023651123,8.339900016784668
2010,4,17,15,0,3.146359920501709,8.500300407409668
2010,4,17,18,0,2.8819398880004883,8.561300277709961
2010,4,17,21,0,2.6747899055480957,8.597900390625
2010,4,18,0,0,2.578850030899048,8.606200218200684
2010,4,18,3,0,2.3687798976898193,9.159500122070312
2010,4,18,6,0,2.1851799488067627,9.62030029296875
2010,4,18,9,0,2.0390400886535645,9.891500473022461
2010,4,18,12,0,1.9175299406051636,10.080300331115723
2010,4,18,15,0,1.8168699741363525,10.264399528503418
2010,4,18,18,0,1.7322800159454346,10.43280029296875
2010,4,18,21,0,1.6334400177001953,10.731100082397461
2010,4,19,0,0,1.5382499694824219,10.922699928283691
2010,4,19,3,0,1.4392600059509277,11.101200103759766
2010,4,19,6,0,1.3548400402069092,11.331899642944336
2010,4,19,9,0,1.4036799669265747,11.32960033416748
2010,4,19,12,0,1.666200041770935,10.838000297546387
2010,4,19,15,0,2.0392000675201416,9.951800346374512
2010,4,19,18,0,2.41828989982605,9.275099754333496
2010,4,19,21,0,2.884399890899658,9.024999618530273
2010,4,20,0,0,3.1022799015045166,9.390899658203125
2010,4,20,3,0,2.882349967956543,10.47350025177002
2010,4,20,6,0,2.8311100006103516,11.13759994506836
2010,4,20,9,0,2.85932993888855,11.627699851989746
2010,4,20,12,0,2.9365599155426025,12.02239990234375
2010,4,20,15,0,3.0527501106262207,12.4306001663208
2010,4,20,18,0,3.3223400115966797,12.418600082397461
2010,4,20,21,0,4.080840110778809,11.19890022277832
2010,4,21,0,0,4.82351016998291,10.705499649047852
2010,4,21,3,0,4.761419773101807,11.017000198364258
2010,4,21,6,0,4.722239971160889,10.818699836730957
2010,4,21,9,0,4.364689826965332,11.025899887084961
2010,4,21,12,0,4.191380023956299,10.802599906921387
2010,4,21,15,0,3.9763500690460205,10.703200340270996
2010,4,21,18,0,3.899019956588745,10.298199653625488
2010,4,21,21,0,3.829770088195801,9.939800262451172
2010,4,22,0,0,3.7374799251556396,9.623700141906738
2010,4,22,3,0,3.460089921951294,9.617600440979004
2010,4,22,6,0,3.2538599967956543,9.397700309753418
2010,4,22,9,0,2.9399900436401367,9.462800025939941
2010,4,22,12,0,2.766350030899048,9.15470027923584
2010,4,22,15,0,2.595669984817505,9.059900283813477
2010,4,22,18,0,2.563649892807007,8.809800148010254
2010,4,22,21,0,2.5931499004364014,8.713899612426758
2010,4,23,0,0,2.626650094985962,8.753499984741211
2010,4,23,3,0,2.724139928817749,9.151100158691406
2010,4,23,6,0,2.682960033416748,9.91510009765625
2010,4,23,9,0,2.616729974746704,11.254599571228027
2010,4,23,12,0,2.607759952545166,12.313699722290039
2010,4,23,15,0,2.599760055541992,12.789999961853027
2010,4,23,18,0,2.6125600337982178,12.936200141906738
2010,4,23,21,0,2.624239921569824,12.918100357055664
2010,4,24,0,0,2.5986900329589844,12.787599563598633
2010,4,24,3,0,2.5258800983428955,12.377900123596191
2010,4,24,6,0,2.689620018005371,10.770700454711914
2010,4,24,9,0,2.813040018081665,10.284600257873535
2010,4,24,12,0,2.835439920425415,10.41450023651123
2010,4,24,15,0,3.2083899974823,11.190400123596191
2010,4,24,18,0,3.840980052947998,12.242799758911133
2010,4,24,21,0,4.0766401290893555,12.636699676513672
2010,4,25,0,0,3.9616100788116455,12.57979965209961
2010,4,25,3,0,3.7458600997924805,12.371000289916992
2010,4,25,6,0,3.535099983215332,12.127799987792969
2010,4,25,9,0,3.3250200748443604,11.862500190734863
2010,4,25,12,0,3.0929598808288574,11.567299842834473
2010,4,25,15,0,2.844949960708618,11.253800392150879
2010,4,25,18,0,2.5996599197387695,10.937800407409668
2010,4,25,21,0,2.3651599884033203,10.652999877929688
2010,4,26,0,0,2.13385009765625,10.403599739074707
2010,4,26,3,0,1.917389988899231,10.179699897766113
2010,4,26,6,0,1.7494800090789795,10.01729965209961
2010,4,26,9,0,1.6791599988937378,10.07699966430664
2010,4,26,12,0,1.9245100021362305,9.481100082397461
2010,4,26,15,0,2.723050117492676,8.492600440979004
2010,4,26,18,0,3.7652299404144287,8.498700141906738
2010,4,26,21,0,5.094600200653076,8.946499824523926
2010,4,27,0,0,5.7824201583862305,9.615400314331055
2010,4,27,3,0,5.120019912719727,10.094799995422363
2010,4,27,6,0,4.458889961242676,10.272000312805176
2010,4,27,9,0,4.1566901206970215,9.874799728393555
2010,4,27,12,0,3.8846700191497803,9.824999809265137
2010,4,27,15,0,3.661259889602661,9.711799621582031
2010,4,27,18,0,3.4525699615478516,9.791500091552734
2010,4,27,21,0,3.3315999507904053,9.80780029296875
2010,4,28,0,0,3.442009925842285,9.566399574279785
2010,4,28,3,0,3.42399001121521,9.8193998336792
2010,4,28,6,0,3.380160093307495,10.150799751281738
2010,4,28,9,0,3.395829916000366,10.279399871826172
2010,4,28,12,0,3.5631699562072754,9.963700294494629
2010,4,28,15,0,3.42192006111145,10.51990032196045
2010,4,28,18,0,3.340440034866333,10.854399681091309
2010,4,28,21,0,3.308379888534546,11.06719970703125
2010,4,29,0,0,3.3487699031829834,11.1806001663208
2010,4,29,3,0,3.4036099910736084,11.430700302124023
2010,4,29,6,0,3.438730001449585,11.566900253295898
2010,4,29,9,0,3.425689935684204,11.52750015258789
2010,4,29,12,0,3.4989800453186035,10.97130012512207
2010,4,29,15,0,3.5852599143981934,10.502300262451172
2010,4,29,18,0,3.453389883041382,10.52910041809082
2010,4,29,21,0,3.2409698963165283,10.665200233459473
2010,4,30,0,0,3.1634700298309326,10.284799575805664
2010,4,30,3,0,3.138200044631958,9.958600044250488
2010,4,30,6,0,3.1013400554656982,9.834400177001953
2010,4,30,9,0,2.990880012512207,9.999199867248535
2010,4,30,12,0,2.903640031814575,10.070899963378906
2010,4,30,15,0,2.7552900314331055,10.366499900817871
2010,4,30,18,0,2.6237599849700928,10.538100242614746
2010,4,30,21,0,2.500080108642578,10.638799667358398
2010,5,1,0,0,2.3822200298309326,10.657400131225586
2010,5,1,3,0,2.2633399963378906,10.617899894714355
2010,5,1,6,0,2.1266400814056396,10.5556001663208
2010,5,1,9,0,2.038059949874878,10.036600112915039
2010,5,1,12,0,2.1313300132751465,9.381999969482422
2010,5,1,15,0,2.092400074005127,9.260899543762207
2010,5,1,18,0,2.329619884490967,8.622900009155273
2010,5,1,21,0,2.410640001296997,8.513999938964844
2010,5,2,0,0,2.3985300064086914,8.530799865722656
2010,5,2,3,0,2.3533101081848145,8.683500289916992
2010,5,2,6,0,2.364190101623535,8.695899963378906
2010,5,2,9,0,2.3165700435638428,9.046199798583984
2010,5,2,12,0,2.2783899307250977,9.348400115966797
2010,5,2,15,0,2.239449977874756,9.586400032043457
2010,5,2,18,0,2.2009999752044678,9.742199897766113
2010,5,2,21,0,2.1591899394989014,9.822999954223633
2010,5,3,0,0,2.105570077896118,9.825799942016602
2010,5,3,3,0,2.0391499996185303,9.675399780273438
2010,5,3,6,0,2.165369987487793,8.331299781799316
2010,5,3,9,0,2.532020092010498,7.3821001052856445
2010,5,3,12,0,2.8717899322509766,7.337500095367432
2010,5,3,15,0,2.7670300006866455,8.20479965209961
2010,5,3,18,0,2.8601601123809814,8.32699966430664
2010,5,3,21,0,2.7460498809814453,8.501199722290039
2010,5,4,0,0,2.7536399364471436,8.493399620056152
2010,5,4,3,0,2.6901700496673584,8.645000457763672
2010,5,4,6,0,2.6623599529266357,8.906800270080566
2010,5,4,9,0,2.6404199600219727,9.261500358581543
2010,5,4,12,0,2.559190034866333,9.390999794006348
2010,5,4,15,0,2.4334399700164795,9.389100074768066
2010,5,4,18,0,2.328629970550537,9.385100364685059
2010,5,4,21,0,2.2571299076080322,9.42300033569336
